timestamp,Solarproduktion,temperature_2m,cloud_cover_low,ghi_cloudy_sky,ghi_clear_sky
2022-02-07 15:00:00,218,4.4,36.0,54.51,75.92
2022-02-07 15:15:00,197,4.125,32.0,50.7,70.61
2022-02-07 15:30:00,201,3.85,28.0,46.48,64.74
2022-02-07 15:45:00,205,3.575,24.0,41.91,58.37
2022-02-07 16:00:00,62,3.3,20.0,37.01,51.55
2022-02-07 16:15:00,124,3.55,17.75,38.08,44.37
2022-02-07 16:30:00,353,3.8,15.5,34.71,36.91
2022-02-07 16:45:00,255,4.05,13.25,28.76,29.31
2022-02-07 17:00:00,129,4.3,11.0,21.64,21.71
2022-02-07 17:15:00,63,4.075,18.25,14.24,14.34
2022-02-07 17:30:00,25,3.85,25.5,7.47,7.56
2022-02-07 17:45:00,12,3.625,32.75,2.06,2.1
2022-02-07 18:00:00,2,3.4,40.0,0.0,0.0
2022-02-07 18:15:00,1,3.325,32.25,0.0,0.0
2022-02-07 18:30:00,0,3.25,24.5,0.0,0.0
2022-02-07 18:45:00,0,3.175,16.75,0.0,0.0
2022-02-07 19:00:00,0,3.1,9.0,0.0,0.0
2022-02-07 19:15:00,0,2.9,14.0,0.0,0.0
2022-02-07 19:30:00,0,2.7,19.0,0.0,0.0
2022-02-07 19:45:00,0,2.5,24.0,0.0,0.0
2022-02-07 20:00:00,0,2.3,29.0,0.0,0.0
2022-02-07 20:15:00,0,2.2,31.25,0.0,0.0
2022-02-07 20:30:00,0,2.1,33.5,0.0,0.0
2022-02-07 20:45:00,0,2.0,35.75,0.0,0.0
2022-02-07 21:00:00,0,1.9,38.0,0.0,0.0
2022-02-07 21:15:00,0,1.875,44.0,0.0,0.0
2022-02-07 21:30:00,0,1.85,50.0,0.0,0.0
2022-02-07 21:45:00,0,1.825,56.0,0.0,0.0
2022-02-07 22:00:00,0,1.8,62.0,0.0,0.0
2022-02-07 22:15:00,0,1.85,71.5,0.0,0.0
2022-02-07 22:30:00,0,1.9,81.0,0.0,0.0
2022-02-07 22:45:00,0,1.95,90.5,0.0,0.0
2022-02-07 23:00:00,0,2.0,100.0,0.0,0.0
2022-02-07 23:15:00,0,2.1,100.0,0.0,0.0
2022-02-07 23:30:00,0,2.2,100.0,0.0,0.0
2022-02-07 23:45:00,0,2.3,100.0,0.0,0.0
2022-02-08 00:00:00,0,2.4,100.0,0.0,0.0
2022-02-08 00:15:00,0,2.425,100.0,0.0,0.0
2022-02-08 00:30:00,0,2.45,100.0,0.0,0.0
2022-02-08 00:45:00,0,2.475,100.0,0.0,0.0
2022-02-08 01:00:00,0,2.5,100.0,0.0,0.0
2022-02-08 01:15:00,0,2.45,100.0,0.0,0.0
2022-02-08 01:30:00,0,2.4,100.0,0.0,0.0
2022-02-08 01:45:00,0,2.35,100.0,0.0,0.0
2022-02-08 02:00:00,0,2.3,100.0,0.0,0.0
2022-02-08 02:15:00,0,2.35,100.0,0.0,0.0
2022-02-08 02:30:00,0,2.4,100.0,0.0,0.0
2022-02-08 02:45:00,0,2.45,100.0,0.0,0.0
2022-02-08 03:00:00,0,2.5,100.0,0.0,0.0
2022-02-08 03:15:00,0,2.525,100.0,0.0,0.0
2022-02-08 03:30:00,0,2.55,100.0,0.0,0.0
2022-02-08 03:45:00,0,2.575,100.0,0.0,0.0
2022-02-08 04:00:00,0,2.6,100.0,0.0,0.0
2022-02-08 04:15:00,0,2.575,76.75,0.0,0.0
2022-02-08 04:30:00,0,2.55,53.5,0.0,0.0
2022-02-08 04:45:00,0,2.525,30.25,0.0,0.0
2022-02-08 05:00:00,0,2.5,7.0,0.0,0.0
2022-02-08 05:15:00,0,2.275,5.25,0.0,0.0
2022-02-08 05:30:00,0,2.05,3.5,0.0,0.0
2022-02-08 05:45:00,0,1.825,1.75,0.0,0.0
2022-02-08 06:00:00,0,1.6,0.0,0.0,0.0
2022-02-08 06:15:00,0,1.775,0.0,0.0,0.0
2022-02-08 06:30:00,0,1.95,0.0,0.0,0.0
2022-02-08 06:45:00,0,2.125,0.0,0.0,0.0
2022-02-08 07:00:00,0,2.3,0.0,0.0,0.0
2022-02-08 07:15:00,0,2.35,24.25,0.0,0.0
2022-02-08 07:30:00,0,2.4,48.5,0.0,0.0
2022-02-08 07:45:00,0,2.45,72.75,0.0,0.0
2022-02-08 08:00:00,0,2.5,97.0,0.0,0.0
2022-02-08 08:15:00,0,2.725,97.75,0.0,0.0
2022-02-08 08:30:00,0,2.95,98.5,0.3,0.31
2022-02-08 08:45:00,0,3.175,99.25,3.94,4.41
2022-02-08 09:00:00,1,3.4,100.0,7.64,10.65
2022-02-08 09:15:00,6,3.55,98.25,12.78,17.81
2022-02-08 09:30:00,0,3.7,96.5,18.21,25.37
2022-02-08 09:45:00,0,3.85,94.75,23.73,33.05
2022-02-08 10:00:00,0,4.0,93.0,29.19,40.65
2022-02-08 10:15:00,6,4.2,94.75,34.51,48.06
2022-02-08 10:30:00,11,4.4,96.5,39.6,55.16
2022-02-08 10:45:00,50,4.6,98.25,44.41,61.86
2022-02-08 11:00:00,145,4.8,100.0,48.89,68.09
2022-02-08 11:15:00,310,4.9,100.0,52.99,73.8
2022-02-08 11:30:00,369,5.0,100.0,56.67,78.93
2022-02-08 11:45:00,363,5.1,100.0,59.91,83.45
2022-02-08 12:00:00,465,5.2,100.0,62.68,87.31
2022-02-08 12:15:00,496,5.25,100.0,64.96,90.48
2022-02-08 12:30:00,393,5.300000000000001,100.0,66.73,92.94
2022-02-08 12:45:00,396,5.3500000000000005,100.0,67.98,94.67
2022-02-08 13:00:00,259,5.4,100.0,68.69,95.67
2022-02-08 13:15:00,298,5.625,97.25,68.86,95.91
2022-02-08 13:30:00,274,5.85,94.5,68.5,95.41
2022-02-08 13:45:00,394,6.075,91.75,67.6,94.16
2022-02-08 14:00:00,394,6.3,89.0,66.17,92.17
2022-02-08 14:15:00,530,6.375,91.75,64.23,89.46
2022-02-08 14:30:00,418,6.449999999999999,94.5,61.78,86.04
2022-02-08 14:45:00,329,6.525,97.25,58.84,81.95
2022-02-08 15:00:00,360,6.6,100.0,55.44,77.22
2022-02-08 15:15:00,440,6.65,100.0,51.61,71.89
2022-02-08 15:30:00,329,6.699999999999999,100.0,47.38,65.99
2022-02-08 15:45:00,284,6.75,100.0,42.79,59.59
2022-02-08 16:00:00,248,6.8,100.0,37.87,52.75
2022-02-08 16:15:00,153,6.725,100.0,32.7,45.54
2022-02-08 16:30:00,152,6.65,100.0,27.32,38.05
2022-02-08 16:45:00,155,6.575,100.0,21.83,30.41
2022-02-08 17:00:00,143,6.5,100.0,16.33,22.75
2022-02-08 17:15:00,104,6.5,100.0,10.98,15.29
2022-02-08 17:30:00,67,6.5,100.0,6.01,8.37
2022-02-08 17:45:00,24,6.5,100.0,1.91,2.66
2022-02-08 18:00:00,14,6.5,100.0,0.0,0.0
2022-02-08 18:15:00,1,6.475,100.0,0.0,0.0
2022-02-08 18:30:00,0,6.45,100.0,0.0,0.0
2022-02-08 18:45:00,0,6.425000000000001,100.0,0.0,0.0
2022-02-08 19:00:00,0,6.4,100.0,0.0,0.0
2022-02-08 19:15:00,0,6.4,100.0,0.0,0.0
2022-02-08 19:30:00,0,6.4,100.0,0.0,0.0
2022-02-08 19:45:00,0,6.4,100.0,0.0,0.0
2022-02-08 20:00:00,0,6.4,100.0,0.0,0.0
2022-02-08 20:15:00,0,6.375,100.0,0.0,0.0
2022-02-08 20:30:00,0,6.35,100.0,0.0,0.0
2022-02-08 20:45:00,0,6.325,100.0,0.0,0.0
2022-02-08 21:00:00,0,6.3,100.0,0.0,0.0
2022-02-08 21:15:00,0,6.275,100.0,0.0,0.0
2022-02-08 21:30:00,0,6.25,100.0,0.0,0.0
2022-02-08 21:45:00,0,6.225,100.0,0.0,0.0
2022-02-08 22:00:00,0,6.2,100.0,0.0,0.0
2022-02-08 22:15:00,0,6.25,100.0,0.0,0.0
2022-02-08 22:30:00,0,6.300000000000001,100.0,0.0,0.0
2022-02-08 22:45:00,0,6.3500000000000005,100.0,0.0,0.0
2022-02-08 23:00:00,0,6.4,100.0,0.0,0.0
2022-02-08 23:15:00,0,6.45,100.0,0.0,0.0
2022-02-08 23:30:00,0,6.5,100.0,0.0,0.0
2022-02-08 23:45:00,0,6.55,100.0,0.0,0.0
2022-02-09 00:00:00,0,6.6,100.0,0.0,0.0
2022-02-09 00:15:00,0,6.65,100.0,0.0,0.0
2022-02-09 00:30:00,0,6.699999999999999,100.0,0.0,0.0
2022-02-09 00:45:00,0,6.75,100.0,0.0,0.0
2022-02-09 01:00:00,0,6.8,100.0,0.0,0.0
2022-02-09 01:15:00,0,6.775,100.0,0.0,0.0
2022-02-09 01:30:00,0,6.75,100.0,0.0,0.0
2022-02-09 01:45:00,0,6.725,100.0,0.0,0.0
2022-02-09 02:00:00,0,6.7,100.0,0.0,0.0
2022-02-09 02:15:00,0,6.725,100.0,0.0,0.0
2022-02-09 02:30:00,0,6.75,100.0,0.0,0.0
2022-02-09 02:45:00,0,6.775,100.0,0.0,0.0
2022-02-09 03:00:00,0,6.8,100.0,0.0,0.0
2022-02-09 03:15:00,0,6.8,99.75,0.0,0.0
2022-02-09 03:30:00,0,6.8,99.5,0.0,0.0
2022-02-09 03:45:00,0,6.8,99.25,0.0,0.0
2022-02-09 04:00:00,0,6.8,99.0,0.0,0.0
2022-02-09 04:15:00,0,6.775,99.25,0.0,0.0
2022-02-09 04:30:00,0,6.75,99.5,0.0,0.0
2022-02-09 04:45:00,0,6.725,99.75,0.0,0.0
2022-02-09 05:00:00,0,6.7,100.0,0.0,0.0
2022-02-09 05:15:00,0,6.675,95.25,0.0,0.0
2022-02-09 05:30:00,0,6.65,90.5,0.0,0.0
2022-02-09 05:45:00,0,6.625,85.75,0.0,0.0
2022-02-09 06:00:00,0,6.6,81.0,0.0,0.0
2022-02-09 06:15:00,0,6.449999999999999,80.5,0.0,0.0
2022-02-09 06:30:00,0,6.3,80.0,0.0,0.0
2022-02-09 06:45:00,0,6.15,79.5,0.0,0.0
2022-02-09 07:00:00,0,6.0,79.0,0.0,0.0
2022-02-09 07:15:00,0,5.925,84.25,0.0,0.0
2022-02-09 07:30:00,0,5.85,89.5,0.0,0.0
2022-02-09 07:45:00,0,5.775,94.75,0.0,0.0
2022-02-09 08:00:00,0,5.7,100.0,0.0,0.0
2022-02-09 08:15:00,0,5.8,99.75,0.0,0.0
2022-02-09 08:30:00,0,5.9,99.5,0.15,0.59
2022-02-09 08:45:00,0,6.0,99.25,1.27,5.09
2022-02-09 09:00:00,0,6.1,99.0,2.88,11.51
2022-02-09 09:15:00,4,6.225,99.25,7.47,18.79
2022-02-09 09:30:00,5,6.35,99.5,13.84,26.43
2022-02-09 09:45:00,5,6.475,99.75,21.52,34.18
2022-02-09 10:00:00,8,6.6,100.0,30.04,41.84
2022-02-09 10:15:00,17,6.775,100.0,35.38,49.28
2022-02-09 10:30:00,57,6.949999999999999,100.0,40.5,56.41
2022-02-09 10:45:00,71,7.125,100.0,45.34,63.14
2022-02-09 11:00:00,75,7.3,100.0,49.83,69.4
2022-02-09 11:15:00,88,7.4,89.5,53.94,75.13
2022-02-09 11:30:00,114,7.5,79.0,57.64,80.28
2022-02-09 11:45:00,150,7.6,68.5,60.9,84.82
2022-02-09 12:00:00,195,7.7,58.0,63.68,88.69
2022-02-09 12:15:00,267,7.925,68.5,65.96,91.87
2022-02-09 12:30:00,281,8.15,79.0,67.74,94.34
2022-02-09 12:45:00,256,8.375,89.5,68.99,96.08
2022-02-09 13:00:00,220,8.6,100.0,69.7,97.08
2022-02-09 13:15:00,242,8.525,100.0,69.88,97.33
2022-02-09 13:30:00,249,8.45,100.0,69.52,96.83
2022-02-09 13:45:00,199,8.375,100.0,68.62,95.58
2022-02-09 14:00:00,231,8.3,100.0,67.19,93.59
2022-02-09 14:15:00,226,8.425,100.0,65.24,90.87
2022-02-09 14:30:00,220,8.55,100.0,62.78,87.45
2022-02-09 14:45:00,251,8.675,100.0,59.84,83.35
2022-02-09 15:00:00,228,8.8,100.0,56.43,78.6
2022-02-09 15:15:00,206,8.825000000000001,100.0,46.13,73.24
2022-02-09 15:30:00,171,8.850000000000001,100.0,35.26,67.33
2022-02-09 15:45:00,129,8.875,100.0,24.23,60.9
2022-02-09 16:00:00,72,8.9,100.0,13.51,54.03
2022-02-09 16:15:00,95,8.8,100.0,18.61,46.78
2022-02-09 16:30:00,86,8.7,100.0,20.56,39.25
2022-02-09 16:45:00,81,8.6,100.0,19.87,31.55
2022-02-09 17:00:00,91,8.5,100.0,17.11,23.83
2022-02-09 17:15:00,61,8.35,100.0,11.68,16.27
2022-02-09 17:30:00,31,8.2,100.0,6.62,9.22
2022-02-09 17:45:00,6,8.05,100.0,2.34,3.27
2022-02-09 18:00:00,0,7.9,100.0,0.0,0.0
2022-02-09 18:15:00,0,7.85,100.0,0.0,0.0
2022-02-09 18:30:00,0,7.800000000000001,100.0,0.0,0.0
2022-02-09 18:45:00,0,7.75,100.0,0.0,0.0
2022-02-09 19:00:00,0,7.7,100.0,0.0,0.0
2022-02-09 19:15:00,0,7.7,100.0,0.0,0.0
2022-02-09 19:30:00,0,7.7,100.0,0.0,0.0
2022-02-09 19:45:00,0,7.7,100.0,0.0,0.0
2022-02-09 20:00:00,0,7.7,100.0,0.0,0.0
2022-02-09 20:15:00,0,7.675,100.0,0.0,0.0
2022-02-09 20:30:00,0,7.65,100.0,0.0,0.0
2022-02-09 20:45:00,0,7.625,100.0,0.0,0.0
2022-02-09 21:00:00,0,7.6,100.0,0.0,0.0
2022-02-09 21:15:00,0,7.55,100.0,0.0,0.0
2022-02-09 21:30:00,0,7.5,100.0,0.0,0.0
2022-02-09 21:45:00,0,7.45,100.0,0.0,0.0
2022-02-09 22:00:00,0,7.4,100.0,0.0,0.0
2022-02-09 22:15:00,0,7.4,100.0,0.0,0.0
2022-02-09 22:30:00,0,7.4,100.0,0.0,0.0
2022-02-09 22:45:00,0,7.4,100.0,0.0,0.0
2022-02-09 23:00:00,0,7.4,100.0,0.0,0.0
2022-02-09 23:15:00,0,7.35,88.5,0.0,0.0
2022-02-09 23:30:00,0,7.300000000000001,77.0,0.0,0.0
2022-02-09 23:45:00,0,7.25,65.5,0.0,0.0
2022-02-10 00:00:00,0,7.2,54.0,0.0,0.0
2022-02-10 00:15:00,0,7.125,57.0,0.0,0.0
2022-02-10 00:30:00,0,7.050000000000001,60.0,0.0,0.0
2022-02-10 00:45:00,0,6.9750000000000005,63.0,0.0,0.0
2022-02-10 01:00:00,0,6.9,66.0,0.0,0.0
2022-02-10 01:15:00,0,6.875,63.25,0.0,0.0
2022-02-10 01:30:00,0,6.85,60.5,0.0,0.0
2022-02-10 01:45:00,0,6.825,57.75,0.0,0.0
2022-02-10 02:00:00,0,6.8,55.0,0.0,0.0
2022-02-10 02:15:00,0,6.925,66.25,0.0,0.0
2022-02-10 02:30:00,0,7.05,77.5,0.0,0.0
2022-02-10 02:45:00,0,7.175,88.75,0.0,0.0
2022-02-10 03:00:00,0,7.3,100.0,0.0,0.0
2022-02-10 03:15:00,0,7.15,100.0,0.0,0.0
2022-02-10 03:30:00,0,7.0,100.0,0.0,0.0
2022-02-10 03:45:00,0,6.85,100.0,0.0,0.0
2022-02-10 04:00:00,0,6.7,100.0,0.0,0.0
2022-02-10 04:15:00,0,6.825,99.75,0.0,0.0
2022-02-10 04:30:00,0,6.95,99.5,0.0,0.0
2022-02-10 04:45:00,0,7.075,99.25,0.0,0.0
2022-02-10 05:00:00,0,7.2,99.0,0.0,0.0
2022-02-10 05:15:00,0,7.15,81.75,0.0,0.0
2022-02-10 05:30:00,0,7.1,64.5,0.0,0.0
2022-02-10 05:45:00,0,7.05,47.25,0.0,0.0
2022-02-10 06:00:00,0,7.0,30.0,0.0,0.0
2022-02-10 06:15:00,0,6.575,27.5,0.0,0.0
2022-02-10 06:30:00,0,6.15,25.0,0.0,0.0
2022-02-10 06:45:00,0,5.725,22.5,0.0,0.0
2022-02-10 07:00:00,0,5.3,20.0,0.0,0.0
2022-02-10 07:15:00,0,5.125,15.0,0.0,0.0
2022-02-10 07:30:00,0,4.949999999999999,10.0,0.0,0.0
2022-02-10 07:45:00,0,4.775,5.0,0.0,0.0
2022-02-10 08:00:00,0,4.6,0.0,0.0,0.0
2022-02-10 08:15:00,0,4.675,0.0,0.0,0.0
2022-02-10 08:30:00,0,4.75,0.0,0.9,0.95
2022-02-10 08:45:00,12,4.825,0.0,5.71,5.82
2022-02-10 09:00:00,61,4.9,0.0,12.4,12.44
2022-02-10 09:15:00,124,5.4750000000000005,0.0,19.81,19.83
2022-02-10 09:30:00,205,6.050000000000001,0.0,27.55,27.56
2022-02-10 09:45:00,296,6.625,0.0,35.37,35.37
2022-02-10 10:00:00,238,7.2,0.0,43.08,43.08
2022-02-10 10:15:00,355,7.825,0.0,50.58,50.58
2022-02-10 10:30:00,375,8.45,0.0,57.75,57.75
2022-02-10 10:45:00,400,9.075,0.0,64.51,64.51
2022-02-10 11:00:00,418,9.7,0.0,70.8,70.8
2022-02-10 11:15:00,378,10.075,0.0,76.57,76.57
2022-02-10 11:30:00,428,10.45,0.0,81.75,81.75
2022-02-10 11:45:00,94,10.825,0.0,86.3,86.3
2022-02-10 12:00:00,0,11.2,0.0,90.2,90.2
2022-02-10 12:15:00,0,11.175,0.5,93.39,93.39
2022-02-10 12:30:00,40,11.15,1.0,95.84,95.87
2022-02-10 12:45:00,40,11.125,1.5,97.49,97.61
2022-02-10 13:00:00,0,11.1,2.0,98.29,98.6
2022-02-10 13:15:00,0,11.025,9.0,98.54,98.85
2022-02-10 13:30:00,0,10.95,16.0,98.04,98.35
2022-02-10 13:45:00,0,10.875,23.0,96.78,97.09
2022-02-10 14:00:00,0,10.8,30.0,94.79,95.09
2022-02-10 14:15:00,193,10.55,47.25,90.64,92.37
2022-02-10 14:30:00,368,10.3,64.5,83.63,88.93
2022-02-10 14:45:00,244,10.05,81.75,72.81,84.82
2022-02-10 15:00:00,0,9.8,99.0,57.48,80.06
2022-02-10 15:15:00,24,9.5,99.25,53.62,74.68
2022-02-10 15:30:00,70,9.2,99.5,49.35,68.74
2022-02-10 15:45:00,33,8.9,99.75,44.72,62.28
2022-02-10 16:00:00,6,8.6,100.0,39.76,55.38
2022-02-10 16:15:00,7,8.325,100.0,34.53,48.09
2022-02-10 16:30:00,13,8.05,100.0,29.09,40.51
2022-02-10 16:45:00,16,7.775,100.0,23.52,32.75
2022-02-10 17:00:00,12,7.5,100.0,17.92,24.95
2022-02-10 17:15:00,25,7.325,97.75,12.42,17.3
2022-02-10 17:30:00,7,7.15,95.5,7.26,10.11
2022-02-10 17:45:00,2,6.975,93.25,2.82,3.92
2022-02-10 18:00:00,0,6.8,91.0,0.0,0.0
2022-02-10 18:15:00,0,6.725,80.75,0.0,0.0
2022-02-10 18:30:00,0,6.65,70.5,0.0,0.0
2022-02-10 18:45:00,0,6.575,60.25,0.0,0.0
2022-02-10 19:00:00,0,6.5,50.0,0.0,0.0
2022-02-10 19:15:00,0,6.25,62.5,0.0,0.0
2022-02-10 19:30:00,0,6.0,75.0,0.0,0.0
2022-02-10 19:45:00,0,5.75,87.5,0.0,0.0
2022-02-10 20:00:00,0,5.5,100.0,0.0,0.0
2022-02-10 20:15:00,0,5.65,100.0,0.0,0.0
2022-02-10 20:30:00,0,5.8,100.0,0.0,0.0
2022-02-10 20:45:00,0,5.949999999999999,100.0,0.0,0.0
2022-02-10 21:00:00,0,6.1,100.0,0.0,0.0
2022-02-10 21:15:00,0,6.074999999999999,100.0,0.0,0.0
2022-02-10 21:30:00,0,6.05,100.0,0.0,0.0
2022-02-10 21:45:00,0,6.025,100.0,0.0,0.0
2022-02-10 22:00:00,0,6.0,100.0,0.0,0.0
2022-02-10 22:15:00,0,5.95,100.0,0.0,0.0
2022-02-10 22:30:00,0,5.9,100.0,0.0,0.0
2022-02-10 22:45:00,0,5.85,100.0,0.0,0.0
2022-02-10 23:00:00,0,5.8,100.0,0.0,0.0
2022-02-10 23:15:00,0,5.775,100.0,0.0,0.0
2022-02-10 23:30:00,0,5.75,100.0,0.0,0.0
2022-02-10 23:45:00,0,5.725,100.0,0.0,0.0
2022-02-11 00:00:00,0,5.7,100.0,0.0,0.0
2022-02-11 00:15:00,0,5.7,100.0,0.0,0.0
2022-02-11 00:30:00,0,5.7,100.0,0.0,0.0
2022-02-11 00:45:00,0,5.7,100.0,0.0,0.0
2022-02-11 01:00:00,0,5.7,100.0,0.0,0.0
2022-02-11 01:15:00,0,5.6,100.0,0.0,0.0
2022-02-11 01:30:00,0,5.5,100.0,0.0,0.0
2022-02-11 01:45:00,0,5.4,100.0,0.0,0.0
2022-02-11 02:00:00,0,5.3,100.0,0.0,0.0
2022-02-11 02:15:00,0,5.05,100.0,0.0,0.0
2022-02-11 02:30:00,0,4.8,100.0,0.0,0.0
2022-02-11 02:45:00,0,4.55,100.0,0.0,0.0
2022-02-11 03:00:00,0,4.3,100.0,0.0,0.0
2022-02-11 03:15:00,0,4.175,100.0,0.0,0.0
2022-02-11 03:30:00,0,4.05,100.0,0.0,0.0
2022-02-11 03:45:00,0,3.925,100.0,0.0,0.0
2022-02-11 04:00:00,0,3.8,100.0,0.0,0.0
2022-02-11 04:15:00,0,3.75,100.0,0.0,0.0
2022-02-11 04:30:00,0,3.7,100.0,0.0,0.0
2022-02-11 04:45:00,0,3.65,100.0,0.0,0.0
2022-02-11 05:00:00,0,3.6,100.0,0.0,0.0
2022-02-11 05:15:00,0,3.45,100.0,0.0,0.0
2022-02-11 05:30:00,0,3.3,100.0,0.0,0.0
2022-02-11 05:45:00,0,3.15,100.0,0.0,0.0
2022-02-11 06:00:00,0,3.0,100.0,0.0,0.0
2022-02-11 06:15:00,0,2.725,100.0,0.0,0.0
2022-02-11 06:30:00,0,2.45,100.0,0.0,0.0
2022-02-11 06:45:00,0,2.175,100.0,0.0,0.0
2022-02-11 07:00:00,0,1.9,100.0,0.0,0.0
2022-02-11 07:15:00,0,1.75,100.0,0.0,0.0
2022-02-11 07:30:00,0,1.6,100.0,0.0,0.0
2022-02-11 07:45:00,0,1.45,100.0,0.0,0.0
2022-02-11 08:00:00,0,1.3,100.0,0.0,0.0
2022-02-11 08:15:00,0,1.275,100.0,0.0,0.0
2022-02-11 08:30:00,0,1.25,100.0,1.0,1.39
2022-02-11 08:45:00,0,1.225,100.0,4.73,6.59
2022-02-11 09:00:00,0,1.2,100.0,9.61,13.39
2022-02-11 09:15:00,15,1.25,100.0,15.0,20.89
2022-02-11 09:30:00,47,1.2999999999999998,100.0,20.6,28.7
2022-02-11 09:45:00,58,1.35,100.0,26.25,36.56
2022-02-11 10:00:00,66,1.4,100.0,31.82,44.32
2022-02-11 10:15:00,58,1.5,91.75,37.22,51.85
2022-02-11 10:30:00,48,1.6,83.5,42.4,59.05
2022-02-11 10:45:00,122,1.7,75.25,47.27,65.84
2022-02-11 11:00:00,189,1.8,67.0,51.8,72.15
2022-02-11 11:15:00,128,2.2,52.5,55.95,77.92
2022-02-11 11:30:00,242,2.6,38.0,59.67,83.11
2022-02-11 11:45:00,660,3.0,23.5,62.95,87.67
2022-02-11 12:00:00,1165,3.4,9.0,65.74,91.57
2022-02-11 12:15:00,1297,3.725,16.25,68.05,94.78
2022-02-11 12:30:00,1164,4.05,23.5,69.85,97.28
2022-02-11 12:45:00,656,4.375,30.75,71.11,99.04
2022-02-11 13:00:00,239,4.7,38.0,71.84,100.06
2022-02-11 13:15:00,470,4.325,52.5,72.01,100.3
2022-02-11 13:30:00,799,3.95,67.0,71.65,99.79
2022-02-11 13:45:00,503,3.575,81.5,70.74,98.52
2022-02-11 14:00:00,607,3.2,96.0,69.29,96.51
2022-02-11 14:15:00,606,3.4000000000000004,77.75,67.33,93.77
2022-02-11 14:30:00,505,3.6,59.5,64.85,90.33
2022-02-11 14:45:00,507,3.8,41.25,61.89,86.2
2022-02-11 15:00:00,270,4.0,23.0,58.46,81.42
2022-02-11 15:15:00,212,4.2,22.25,54.58,76.02
2022-02-11 15:30:00,269,4.4,21.5,50.3,70.06
2022-02-11 15:45:00,318,4.6,20.75,45.65,63.59
2022-02-11 16:00:00,246,4.8,20.0,40.68,56.65
2022-02-11 16:15:00,109,4.6,16.75,35.42,49.33
2022-02-11 16:30:00,108,4.4,13.5,29.95,41.71
2022-02-11 16:45:00,203,4.2,10.25,24.34,33.9
2022-02-11 17:00:00,142,4.0,7.0,18.7,26.04
2022-02-11 17:15:00,20,3.825,9.0,13.14,18.3
2022-02-11 17:30:00,5,3.65,11.0,7.89,10.99
2022-02-11 17:45:00,2,3.475,13.0,3.31,4.6
2022-02-11 18:00:00,3,3.3,15.0,0.0,0.0
2022-02-11 18:15:00,0,3.05,36.25,0.0,0.0
2022-02-11 18:30:00,0,2.8,57.5,0.0,0.0
2022-02-11 18:45:00,0,2.55,78.75,0.0,0.0
2022-02-11 19:00:00,0,2.3,100.0,0.0,0.0
2022-02-11 19:15:00,0,2.4,100.0,0.0,0.0
2022-02-11 19:30:00,0,2.5,100.0,0.0,0.0
2022-02-11 19:45:00,0,2.6,100.0,0.0,0.0
2022-02-11 20:00:00,0,2.7,100.0,0.0,0.0
2022-02-11 20:15:00,0,2.7,100.0,0.0,0.0
2022-02-11 20:30:00,0,2.7,100.0,0.0,0.0
2022-02-11 20:45:00,0,2.7,100.0,0.0,0.0
2022-02-11 21:00:00,0,2.7,100.0,0.0,0.0
2022-02-11 21:15:00,0,2.6,94.75,0.0,0.0
2022-02-11 21:30:00,0,2.5,89.5,0.0,0.0
2022-02-11 21:45:00,0,2.4,84.25,0.0,0.0
2022-02-11 22:00:00,0,2.3,79.0,0.0,0.0
2022-02-11 22:15:00,0,2.175,84.0,0.0,0.0
2022-02-11 22:30:00,0,2.05,89.0,0.0,0.0
2022-02-11 22:45:00,0,1.925,94.0,0.0,0.0
2022-02-11 23:00:00,0,1.8,99.0,0.0,0.0
2022-02-11 23:15:00,0,1.825,98.5,0.0,0.0
2022-02-11 23:30:00,0,1.85,98.0,0.0,0.0
2022-02-11 23:45:00,0,1.875,97.5,0.0,0.0
2022-02-12 00:00:00,0,1.9,97.0,0.0,0.0
2022-02-12 00:15:00,0,1.825,97.5,0.0,0.0
2022-02-12 00:30:00,0,1.75,98.0,0.0,0.0
2022-02-12 00:45:00,0,1.675,98.5,0.0,0.0
2022-02-12 01:00:00,0,1.6,99.0,0.0,0.0
2022-02-12 01:15:00,0,1.5750000000000002,99.25,0.0,0.0
2022-02-12 01:30:00,0,1.55,99.5,0.0,0.0
2022-02-12 01:45:00,0,1.525,99.75,0.0,0.0
2022-02-12 02:00:00,0,1.5,100.0,0.0,0.0
2022-02-12 02:15:00,0,1.4,92.0,0.0,0.0
2022-02-12 02:30:00,0,1.3,84.0,0.0,0.0
2022-02-12 02:45:00,0,1.2000000000000002,76.0,0.0,0.0
2022-02-12 03:00:00,0,1.1,68.0,0.0,0.0
2022-02-12 03:15:00,0,0.875,67.25,0.0,0.0
2022-02-12 03:30:00,0,0.65,66.5,0.0,0.0
2022-02-12 03:45:00,0,0.425,65.75,0.0,0.0
2022-02-12 04:00:00,0,0.2,65.0,0.0,0.0
2022-02-12 04:15:00,0,-0.3,54.5,0.0,0.0
2022-02-12 04:30:00,0,-0.8,44.0,0.0,0.0
2022-02-12 04:45:00,0,-1.3,33.5,0.0,0.0
2022-02-12 05:00:00,0,-1.8,23.0,0.0,0.0
2022-02-12 05:15:00,0,-1.825,25.25,0.0,0.0
2022-02-12 05:30:00,0,-1.85,27.5,0.0,0.0
2022-02-12 05:45:00,0,-1.875,29.75,0.0,0.0
2022-02-12 06:00:00,0,-1.9,32.0,0.0,0.0
2022-02-12 06:15:00,0,-1.875,43.0,0.0,0.0
